Predicted Values	True Values
-0.119196	0.073926
0.070591	0.004671
-0.141286	0.004671
0.067646	-0.050775
-0.142932	-0.161614
-0.039416	-0.036914
-0.030442	-0.092307
-0.104408	0.143234
0.130172	0.004671
-0.172379	-0.009190
0.115604	0.087787
-0.115482	-0.064637
-0.013471	0.143234
0.044056	0.018533
-0.118943	0.115511
0.133689	0.143234
-0.111238	0.101649
0.095830	0.046256
-0.129788	-0.036914
0.005187	-0.023052
-0.094032	-0.175476
-0.124417	-0.009190
0.050602	-0.106168
-0.202799	-0.009190
0.120136	-0.009190
-0.184690	-0.147753
0.008593	-0.009190
-0.066355	-0.050775
-0.055985	-0.023052
-0.003850	-0.203146
-0.172666	-0.023052
0.131617	0.115511
-0.113163	0.115511
0.107536	0.004671
-0.128830	0.032394
0.076227	0.281743
0.051228	-0.050775
-0.141185	0.129372
0.191329	-0.009190
-0.249927	0.060064
0.205773	0.157095
-0.167120	-0.286315
-0.106474	0.060064
0.089628	-0.133891
-0.271076	-0.106168
0.152566	-0.133891
-0.302779	-0.161614
0.129615	0.115511
-0.118435	-0.133891
-0.077541	-0.023052
0.035707	0.046256
-0.112123	0.115511
0.136623	-0.064637
-0.212601	-0.120030
0.086511	0.129372
-0.055774	0.143234
0.035346	-0.009190
-0.071038	-0.064637
-0.043065	0.226350
0.109160	-0.009190
-0.175931	-0.120030
0.055857	-0.175476
-0.217673	0.060064
0.159478	0.157095
-0.113988	-0.147753
-0.059483	0.184765
0.118220	0.060064
-0.159766	0.087787
0.165801	-0.050775
-0.249812	-0.092307
0.112363	0.046256
-0.149670	-0.189284
-0.073439	0.060064
0.052122	0.018533
-0.157020	0.157095
0.186577	0.143234
-0.147924	-0.064637
0.039585	-0.161614
-0.179530	-0.133891
0.005263	0.046256
-0.037412	-0.078445
-0.113237	0.004671
0.071185	-0.161614
-0.222694	-0.092307
0.111061	-0.175476
-0.250614	-0.092307
0.125267	0.170904
-0.057667	0.018533
-0.006219	0.198627
0.110420	-0.023052
-0.171186	0.198627
0.251343	-0.009190
-0.279905	-0.147753
0.141538	0.351051
0.015094	-0.023052
-0.131429	0.018533
0.126630	-0.050775
-0.243373	-0.078445
0.109392	0.004671
-0.196836	-0.120030
0.010136	-0.078445
-0.129982	-0.009190
-0.004527	0.032394
-0.023537	-0.147753
-0.157209	0.032394
0.124971	0.032394
-0.155476	0.073926
0.121724	0.004671
-0.151219	0.032394
0.089723	0.170904
-0.036898	-0.106168
-0.104864	0.046256
0.085836	-0.064637
-0.208674	0.032394
0.154868	-0.036914
-0.236733	-0.050775
0.110757	0.184765
-0.065635	-0.036914
-0.067184	0.101649
0.083258	-0.050775
-0.202109	0.087787
0.189999	0.018533
-0.235305	-0.078445
0.098790	0.115511
-0.095352	-0.133891
-0.106288	-0.009190
0.051822	0.115511
-0.090411	0.143234
0.094794	-0.133891
-0.224334	-0.023052
0.153784	0.046256
-0.187316	-0.133891
-0.005063	-0.009190
-0.045928	-0.078445
-0.107513	0.143234
0.128998	-0.120030
-0.247564	0.004671
0.200176	0.087787
-0.204302	-0.064637
0.070746	0.101649
-0.055611	-0.175476
-0.152616	0.184765
0.218207	0.046256
-0.245433	-0.161614
0.101656	0.087787
-0.116408	0.018533
0.004182	-0.092307
-0.116820	-0.106168
-0.051834	0.129372
0.064558	0.032394
-0.137675	0.157095
0.174722	-0.050775
-0.243072	-0.147753
0.082018	-0.023052
-0.139837	-0.189284
-0.073988	0.060064
0.051929	-0.161614
-0.218614	0.143234
0.260394	0.060064
-0.260555	-0.023052
0.179614	0.323328
-0.027125	0.004671
-0.061779	0.073926
0.099188	-0.009190
-0.184976	0.143234
0.194401	0.046256
-0.234878	-0.147753
0.059311	-0.189284
-0.232731	-0.189284
-0.000699	0.032394
-0.037534	-0.230869
-0.200013	-0.064637
0.138041	-0.092307
-0.238698	0.004671
0.180941	0.032394
-0.193007	0.032394
0.124168	0.157095
-0.052426	-0.230869
-0.145745	0.032394
0.160886	0.115511
-0.163759	0.115511
0.159122	-0.106168
-0.252244	-0.175476
0.082331	0.060064
-0.109857	0.004671
-0.016077	0.281743
0.128240	0.004671
-0.187876	0.115511
0.236352	0.143234
-0.179931	-0.023052
0.076188	0.212488
-0.011750	0.060064
-0.063008	-0.078445
-0.035064	-0.203146
-0.179208	0.143234
0.178647	-0.036914
-0.278469	-0.106168
0.139084	0.087787
-0.142815	-0.106168
-0.050442	0.143234
0.087169	0.032394
-0.153617	-0.120030
0.024794	-0.050775
-0.122258	0.087787
0.093144	-0.203146
-0.261910	-0.092307
0.146775	0.240211
-0.041543	-0.272454
-0.197854	-0.023052
0.196994	0.087787
-0.199514	-0.050775
0.080225	-0.092307
-0.175945	0.060064
0.127302	0.170904
-0.089834	-0.064637
-0.041659	0.198627
0.128544	0.032394
-0.193342	0.060064
0.181537	0.046256
-0.198016	-0.036914
0.066171	0.184765
-0.027723	0.115511
-0.013221	-0.009190
-0.051292	-0.120030
-0.120671	0.240211
0.179943	-0.120030
-0.306606	-0.244731
0.124672	0.087787
-0.128669	-0.161614
-0.092282	-0.106168
-0.010143	-0.147753
-0.162843	0.032394
0.114521	-0.023052
-0.192826	0.018533
0.151951	-0.050775
-0.229492	-0.106168
0.078424	0.115511
-0.032217	-0.217008
-0.178672	-0.078445
0.121777	-0.050775
-0.204374	-0.023052
0.125685	-0.036914
-0.193200	-0.106168
0.049136	0.087787
-0.045318	-0.147753
-0.132782	-0.120030
0.043654	-0.050775
-0.149658	0.129372
0.160285	0.129372
-0.111656	0.073926
0.093676	0.226350
0.014376	0.267935
0.083646	0.143234
0.011174	0.032394
-0.014219	0.281743
0.135820	-0.078445
-0.228494	0.073926
0.220809	0.184765
-0.176612	-0.106168
-0.011549	0.060064
-0.028890	-0.078445
-0.149485	-0.050775
0.021148	-0.106168
-0.192840	0.101649
0.167385	0.087787
-0.190568	0.018533
0.110894	0.073926
-0.110865	-0.050775
-0.037198	0.087787
0.037282	-0.050775
-0.154983	0.129372
0.161247	0.004671
-0.217098	0.073926
0.181174	0.115511
-0.167611	-0.106168
-0.006454	0.060064
-0.018944	-0.230869
-0.216273	-0.009190
0.168784	-0.064637
-0.276032	-0.203146
0.086999	0.032394
-0.127522	0.018533
0.022318	-0.050775
-0.099004	-0.092307
-0.048293	0.018533
0.019394	-0.147753
-0.177072	0.060064
0.173784	0.018533
-0.197857	0.046256
0.143504	0.073926
-0.125890	-0.078445
-0.005370	0.337189
0.146227	0.087787
-0.140616	0.198627
0.246151	0.018533
-0.253025	0.046256
0.220455	0.240211
-0.128804	-0.300124
-0.154669	0.184765
0.226965	0.129372
-0.239533	-0.106168
0.108061	-0.050775
-0.221579	-0.036914
0.067598	0.032394
-0.137334	-0.064637
-0.035179	0.060064
0.008846	-0.175476
-0.222677	-0.120030
0.123244	-0.203146
-0.278035	-0.050775
0.169943	0.004671
-0.193572	-0.064637
0.074065	0.115511
-0.035878	-0.258592
-0.183608	0.254073
0.315006	0.157095
-0.229469	-0.120030
0.137141	0.101649
-0.106129	0.018533
0.003755	0.226350
0.068645	-0.078445
-0.204795	0.101649
0.219376	0.046256
-0.267734	-0.120030
0.108390	0.032394
-0.165059	-0.189284
-0.094640	0.004671
0.046661	-0.009190
-0.160121	0.267935
0.236510	0.101649
-0.208385	-0.244731
0.035927	-0.078445
-0.119468	0.018533
0.003770	-0.064637
-0.095364	-0.161614
-0.083092	0.073926
0.079152	0.004671
-0.149165	0.240211
0.219966	-0.050775
-0.269657	-0.023052
0.202724	0.184765
-0.118963	-0.244731
-0.111763	0.018533
0.088502	-0.064637
-0.221295	0.032394
0.173443	0.032394
-0.222993	0.143234
0.206821	0.295604
-0.074109	0.004671
-0.002462	0.143234
0.076964	0.018533
-0.159713	-0.078445
0.059082	-0.175476
-0.230901	0.060064
0.167790	0.018533
-0.223608	-0.175476
0.016808	0.087787
-0.022294	0.004671
-0.101065	0.157095
0.137037	-0.009190
-0.195070	-0.078445
0.092226	0.060064
-0.116841	0.018533
0.029196	0.018533
-0.082761	-0.092307
-0.077915	0.157095
0.112828	0.073926
-0.146197	-0.147753
-0.001259	-0.133891
-0.138229	0.073926
0.080954	0.101649
-0.078328	0.087787
0.048950	0.143234
-0.009462	-0.147753
-0.146306	0.198627
0.214982	0.087787
-0.211285	0.073926
0.178181	0.087787
-0.169380	-0.258592
-0.070125	0.101649
0.067350	-0.092307
-0.233054	0.046256
0.192082	0.157095
-0.175797	-0.078445
0.039809	0.087787
-0.053492	0.115511
-0.002956	-0.023052
-0.075127	-0.120030
-0.095215	0.101649
0.095251	-0.023052
-0.190985	0.073926
0.151289	-0.217008
-0.305103	-0.120030
0.166434	0.309466
-0.028302	-0.023052
-0.074197	0.046256
0.080864	-0.078445
-0.196597	0.198627
0.246619	-0.050775
-0.314464	-0.078445
0.210200	0.143234
-0.182553	-0.383293
-0.149205	0.101649
0.205097	-0.078445
-0.332875	-0.161614
0.190993	0.032394
-0.229278	-0.078445
0.069577	0.060064
-0.101149	-0.064637
-0.063245	0.129372
0.095923	-0.009190
-0.197804	0.004671
0.164412	0.170904
-0.114043	0.254073
0.154312	0.212488
-0.028089	0.226350
0.126400	0.170904
-0.012758	0.032394
-0.003563	0.143234
0.045031	-0.272454
-0.272992	0.184765
0.311778	0.254073
-0.199638	-0.189284
-0.001322	-0.106168
-0.119737	-0.120030
-0.084811	0.309466
0.170127	0.060064
-0.200552	0.087787
0.228390	-0.036914
-0.293595	-0.161614
0.121911	0.129372
-0.108964	-0.272454
-0.185203	-0.050775
0.142762	-0.064637
-0.257046	-0.064637
0.153062	0.254073
-0.069637	0.032394
-0.009762	-0.161614
-0.109493	-0.036914
0.001886	-0.064637
-0.091212	-0.120030
-0.072692	0.018533
0.032843	-0.175476
-0.184874	0.060064
0.158275	-0.203146
-0.289492	-0.064637
0.202306	0.295604
-0.067021	-0.161614
-0.094277	0.198627
0.204903	0.032394
-0.232782	0.226350
0.311433	0.337189
-0.112216	-0.203146
-0.037414	0.018533
0.028397	0.157095
-0.060558	0.087787
0.028016	-0.078445
-0.180607	0.143234
0.181062	0.101649
-0.196308	0.129372
0.159741	0.254073
-0.052236	0.018533
-0.041050	-0.064637
-0.030161	-0.050775
-0.089220	0.060064
0.016520	-0.313985
-0.271135	-0.120030
0.171856	0.060064
-0.201589	0.129372
0.158490	0.170904
-0.085847	-0.217008
-0.113229	0.323328
0.267477	0.101649
-0.225318	-0.106168
0.155215	0.060064
-0.173048	-0.050775
0.026301	0.073926
-0.051410	-0.120030
-0.143398	0.254073
0.214061	0.198627
-0.163737	-0.036914
0.108567	0.060064
-0.124052	0.073926
0.036936	0.032394
-0.080484	0.032394
-0.010413	0.073926
-0.022617	-0.272454
-0.222112	-0.050775
0.150122	0.004671
-0.221935	0.115511
0.170788	0.060064
-0.171383	-0.120030
0.022702	0.184765
0.030238	-0.092307
-0.176550	0.032394
0.155636	-0.161614
-0.307840	-0.064637
0.218145	0.143234
-0.180303	-0.161614
-0.030794	0.129372
0.058222	0.004671
-0.164159	-0.078445
0.075276	0.004671
